 ,Potentilla fruticosa L. var. farreri Besant
 ,Potentilla fruticosa L. var. tenuifolia Lehm.
 ,Hosackia rigida Benth.
 ,Salsola damascena Botsch.
 ,Caragana arborescens Lam. var. pendula Carrière
 ,Caragana fruticosa (Pall.) Besser
Hooker's evening primrose,Montia sibirica (L.) Howell var. bulbifera (A. Gray) B.L. Rob.
 ,Montia sibirica (L.) Howell
 ,Atriplex gardneri (Moq.) D. Dietr. var. falcata (M.E. Jones) S.L. Welsh
 ,Atriplex nuttallii S. Watson ssp. falcata (M.E. Jones) H.M. Hall & Clem.
Hooker's manzanita,Atriplex nuttallii S. Watson var. falcata M.E. Jones
Hooker's manzanita,"Lupinus falcifer Nutt. ex Torr. & A. Gray, nom. inval."
Hooker's silene,Lupinus quercetorum A. Heller
Hooker's silene,Lupinus wolfianus C.P. Sm.
 ,Arabis arcoidea A. Nelson
Hooker's silene,Arabis peramoena Greene
 ,Arabis sparsiflora Nutt. var. peramoena (Greene) Rollins
Hooker's St. Johnswort,Boechera sparsiflora (Nutt.) Dorn
Hoover's bentgrass,Pedicularis racemosa Douglas ex Benth. var. alba (Pennell) Cronquist
Hoover's biscuitroot,Orthilia secunda (L.) House ssp. obtusata (Turcz.) Böcher
 ,Orthilia secunda (L.) House var. obtusata (Turcz.) House
Hoover's brodiaea,Pyrola secunda L.
Hoover's calicoflower,Pyrola secunda L. ssp. obtusata (Turcz.) Hultén
Hoover's cryptantha,Pyrola secunda L. var. obtusata Turcz.
Hoover's deserttrumpet,Ramischia elatior Rydb.
Hoover's eryngo,Ramischia secunda (L.) Garcke
Hoover's manzanita,Penstemon heterodoxus A. Gray ssp. cephalophorus (Greene) D.D. Keck
Hoover's sandmat,Mentzelia lindleyi Torr. & A. Gray ssp. crocea (Kellogg) C.B. Wolf
 ,Dicentra formosa (Haw.) Walp. ssp. nevadensis (Eastw.) Munz
Hoover's western rosinweed,Githopsis specularioides Nutt. var. glabra Jeps.
Hoover's woollystar,Habenaria dilatata (Pursh) Hook. var. leucostachys (Lindl.) Ames
hop,Habenaria leucostachys (Lindl.) S. Watson
Hopi tea greenthread,Limnorchis graminifolia Rydb.
 ,Platanthera leucostachys Lindl.
 ,Brodiaea grandiflora (Lindl.) J.F. Macbr. var. minor Benth.
hopsage,Brodiaea purdyi Eastw.
hoptree,Hookera minor (Benth.) Kunze
horehound,Oreocarya nubigena Greene
horehound,Ribes glaucescens Eastw.
horizontal woody rockcress,Ribes ascendens Eastw.
horkelia,Ribes grantii A. Heller
Horn's milkvetch,Ribes hittellianum Eastw.
 ,Calystegia fulcrata (A. Gray) Brummitt var. berryi (Eastw.) Brummitt
horned pondweed,Convolvulus fulcratus (A. Gray) Greene var. berryi (Eastw.) Jeps.
horned pondweed,Calystegia fulcrata (A. Gray) Brummitt ssp. malacophylla (Greene) Brummitt
 ,Convolvulus malacophyllus Greene
 ,Calystegia fulcrata (A. Gray) Brummitt ssp. pedicellata (Jeps.) Brummitt
 ,Convolvulus malacophyllus Greene ssp. pedicellatus (Jeps.) Abrams
Hornemann's willowherb,Glyceria californica Beetle
Hornemann's willowherb,Puccinellia californica (Beetle) Munz
 ,Oryzopsis kingii (Bol.) Beal
hornpoppy,Stipa kingii Bol.
hornwort,Fritillaria multiscapoidea Kellogg
hornwort,Gentiana holopetala (A. Gray) T. Holm
horsebrush,Gentianella detonsa (Rottb.) G. Don ssp. holopetala (A. Gray) J.M. Gillett
horsefly's eye,Corydalis bidwelliae S. Watson
horseradish,Ribes amictum Greene
 ,Grossularia roezlii (Regel) Coville & Britton
 ,Ribes aridum Greene
 ,Delphinium brownii Rydb.
 ,Delphinium scopulorum auct. non A. Gray
 ,Delphinium scopulorum A. Gray var. glaucum (S. Watson) A. Gray
 ,Lewisia pygmaea (A. Gray) B.L. Rob. ssp. glandulosa (Rydb.) Ferris
horseshoe geranium,Linanthastrum nuttallii (A. Gray) Ewan var. pachyphyllum (R. Patt.) Cronquist
horsetail,Linanthus pachyphyllus R. Patt.
horsetail,Pinus contorta Douglas ex Loudon ssp. murrayana (Balf.) Critchfield
horseweed,Pinus murrayana Balf.
horseweed,Lupinus andersonii S. Watson var. grayi S. Watson
horungia,Lupinus falsoformis C.P. Sm.
Hoskett Meadows lupine,Lupinus falsograyi C.P. Sm.
Hoskett Meadows lupine,Lupinus ione-grisetae C.P. Sm.
 ,Lupinus louise-bucariae C.P. Sm.
Hoskett Meadows lupine,Dryopteris nevadensis (Baker) Underw.
 ,Dryopteris oregana C. Chr.
 ,Lastrea oregana (C. Chr.) Copeland
 ,Parathelypteris nevadensis (Baker) Holttum
hot springs fimbry,Rhinotropis cornuta (Kellogg) J.R. Abbott
 ,Polygala cornuta Kellogg ssp. fishiae (Parry) Munz
 ,Polygala cornuta Kellogg ssp. pollardii (Munz) Munz
hottentot fig,Polygala cornuta Kellogg var. pollardii Munz
 ,Polygala fishiae Parry
hound's tongue,Parvisedum pumilum (Benth.) R.T. Clausen
houndstongue hawkweed,Stipa latiglumis Swallen
 ,Linanthus oblanceolatus (Brand) Eastw. ex Jeps.
Howe's hedgehog cactus,Linanthus tularensis (Brand) H. Mason
Howell's alkaligrass,Linanthus tularensis (Brand) H. Mason ssp. culbertsonii (Brand) H. Mason
Howell's biscuitroot,Lathyrus nevadensis S. Watson var. nevadensis
Howell's bluegrass,Lathyrus lanceolatus Howell
 ,Lathyrus nuttallii S. Watson
 ,Antennaria alpina (L.) Gaertn. var. scabra (Greene) Jeps.
Howell's broomrape,Antennaria media Greene ssp. ciliata E.E. Nelson
Howell's buckwheat,Antennaria media Greene ssp. pulchella (Greene) Chmielewski
Howell's fawnlily,Antennaria scabra Greene
Howell's jewelflower,Senecio covillei Greene
Howell's lewisia,Senecio covillei Greene var. scorzonella (Greene) Jeps.
 ,Juncus mertensianus Bong. ssp. gracilis (Engelm.) F.J. Herm.
 ,Micranthes aprica (Greene) Small
Howell's lousewort,Saxifraga laevicaulis A.M. Johnson
Howell's marsh marigold,"Saxifraga umbellulata sensu Greene, non Hook. f. & Thomson"
 ,Dodecatheon jeffreyi Van Houtte var. viviparum (Greene) Abrams
 ,Dodecatheon hendersonii A. Gray var. yosemitanum H. Mason
 ,Antirrhinum multiflorum Pennell
 ,Gormania obtusata (A. Gray) Britton
 ,Gormania retusa Rose
Howell's minerslettuce,Sedum laxum (Britton) A. Berger ssp. retusum (Rose) R.T. Clausen
 ,Nemacladus rubescens Greene var. interior (Munz) McVaugh
 ,Brodiaea gracilis S. Watson
Howell's onion,Triteleia gracilis (S. Watson) Greene
Howell's onion,Potentilla aperta J.T. Howell
Howell's pepperweed,Abies concolor (Gord. & Glend.) Lindl. ex Hildebr. var. lowiana (Gord. & Glend.) Lemmon
Howell's phacelia,Agropyron gmelinii (Ledeb.) Scribn. & J.G. Sm. var. pringlei Scribn. & J.G. Sm.
Howell's pioneer rockcress,"Agropyron pringlei (Scribn. & J.G. Sm.) Hitchc., non Elymus pringlei Scribn. & Merr."
 ,"Elymus sierrae Gould, orth. var."
 ,Salix commutata Bebb var. rubicunda Jeps.
 ,Salix glauca L. ssp. orestera (C.K. Schneid.) Youngberg
 ,Salix glauca L. var. orestera (C.K. Schneid.) Jeps.
 ,Portulaca parvula A. Gray
 ,Hosackia sericea Benth.
 ,Phacelia ciliosa (Rydb.) Rydb.
Howell's pussytoes,Phacelia sericea (Graham) A. Gray var. ciliosa Rydb.
Howell's pussytoes,Raillardella minima Rydb.
 ,Raillardia argentea A. Gray
 ,Andropogon saccharoides Sw. var. torreyanus (Steud.) Hack.
 ,Bothriochloa saccharoides (Sw.) Rydb. var. torreyana (Steud.) Gould
 ,Dichanthium saccharoides (Sw.) Roberty subvar. torreyanum (Steud.) Roberty
 ,Hosackia ornithopa Greene
Howell's quillwort,Hosackia ornithopa Greene ssp. venusta (Eastw.) Abrams
Howell's rush,Lotus argophyllus (A. Gray) Greene ssp. ornithopus (Greene) P.H. Raven
Howell's saxifrage,Lotus argophyllus (A. Gray) Greene var. ornithopus (Greene) Ottley
 ,Hosackia argophylla A. Gray
Howell's stitchwort,Hosackia argophylla A. Gray var. decora I.M. Johnst.
 ,Lotus argophyllus (A. Gray) Greene ssp. decorus (I.M. Johnst.) Munz
Howell's thelypody,Lotus argophyllus (A. Gray) Greene var. decorus (I.M. Johnst.) Ottley
Howell's thelypody,Elaeagnus utilis A. Nelson
Howell's triteleia,Lepargyrea argentea (Pursh) Greene
 ,Ambrosia chamissonis (Less.) Greene var. bipinnatisecta (Less.) J.T. Howell
 ,Franseria chamissonis Less.
 ,Franseria chamissonis Less. ssp. bipinnatisecta (Less.) Wiggins & Stockw.
 ,Franseria chamissonis Less. var. bipinnatisecta Less.
Howell's umbrellawort,Aspris caryophyllea (L.) Nash
Howell's violet,Aira cupaniana Guss.
Howell's yampah,Lupinus albifrons Benth. ssp. eminens (Greene) D. Dunn
howellia,Acer dasycarpum Ehrh.
howelliella,Acer saccharinum L. var. laciniatum Pax
huckleberry oak,Acer saccharinum L. var. wieri Rehder
Humboldt Bay owl's-clover,Argentacer saccharinum (L.) Small
 ,Philadelphus microphyllus A. Gray ssp. argenteus (Rydb.) C.L. Hitchc.
Humboldt bedstraw,Philadelphus microphyllus A. Gray var. argenteus (Rydb.) Kearney & Peebles
 ,Antennaria luzuloides Torr. & A. Gray var. argentea (Benth.) A. Gray
Humboldt County milkvetch,Artemisia bolanderi A. Gray
Humboldt lily,Artemisia tridentata Nutt. ssp. bolanderi (A. Gray) H.M. Hall & Clem.
Humboldt mule-ears,Artemisia tridentata Nutt. var. bolanderi (A. Gray) McMinn
Humboldt River milkvetch,Seriphidium canum (Pursh) W.A. Weber ssp. bolanderi (A. Gray) W.A. Weber
Humboldt River milkvetch,Cassia artemisioides Gaudich. ex DC.
Humboldt wallflower,Acacia decurrens (Wendl. f.) Willd. var. dealbata (Link) F. Muell.
Humboldt's lily,Pityrogramma triangularis (Kaulf.) Maxon var. viscosa (D.C. Eaton) Weath.
Humboldt's lily,Pityrogramma viscosa (D.C. Eaton) Maxon
 ,Cacalia nardosmia A. Gray
 ,Cacalia nardosmia A. Gray var. glabrata (Piper) B. Boivin
 ,Cacaliopsis nardosmia (A. Gray) A. Gray var. glabrata Piper
hummingbird sage,Luina nardosmia (A. Gray) Cronquist
hummingbird trumpet,Luina nardosmia (A. Gray) Cronquist var. glabrata (Piper) Cronquist
hummingbird trumpet,Xylophacos argophyllus (Nutt.) Rydb.
 ,Phacelia alpina Rydb.
 ,Phacelia hastata Douglas ex Lehm. ssp. hastata
hummingbird trumpet,Phacelia hastata Douglas ex Lehm. var. alpina (Rydb.) Cronquist
 ,Phacelia hastata Douglas ex Lehm. var. leucophylla (Torr.) Cronquist
 ,Phacelia leucophylla Torr.
 ,Phacelia leucophylla Torr. var. alpina (Rydb.) Dundas
 ,Phacelia leucophylla Torr. var. suksdorfii J.F. Macbr.
hummingbird trumpet,Phacelia oreopola Heckard ssp. simulans Heckard
 ,Atriplex argentea Nutt. ssp. typica H.M. Hall & Clem.
 ,Atriplex argentea Nutt. var. mohavensis M.E. Jones
 ,Atriplex expansa S. Watson
 ,Atriplex expansa S. Watson var. mohavensis M.E. Jones
humped bladderwort,Argentina anserina (L.) Rydb. var. concolor (Ser.) Rydb.
 ,Argentina argentea (L.) Rydb.
 ,Potentilla anserina L.
 ,Potentilla anserina L. ssp. anserina
 ,Potentilla anserina L. var. concolor Ser.
Hungarian vetch,Potentilla anserina L. var. sericea Hayne
hunnemannia,Potentilla anserina L. var. yukonensis (Hultén) B. Boivin
Hupa gooseberry,Potentilla egedii Wormsk. ssp. yukonensis (Hultén) Hultén
 ,Potentilla yukonensis Hultén
husk tomato,Lupinus argenteus Pursh var. decumbens (Torr.) S. Watson
husk tomato,Lupinus corymbosus A. Heller
 ,Lupinus decumbens Torr.
hyacinth,Lupinus foliosus (Torr. & A. Gray) Nutt. ex Hook.
hybrid blackberry,Lupinus garrettianus C.P. Sm.
hybrid blackberry,Lupinus laxiflorus Douglas ex Lindl. var. corymbosus (A. Heller) Jeps.
hybrid cattail,Lupinus laxiflorus Douglas ex Lindl. var. foliosus Torr. & A. Gray
hybrid crack willow,Lupinus sitgreavesii S. Watson
hybrid dock,Lupinus argenteus Pursh var. stenophyllus (Rydb.) R.J. Davis
 ,Lupinus argenteus Pursh var. tenellus (Douglas ex G. Don) D. Dunn
 ,Lupinus cariciformes C.P. Sm.
hybrid European blackberry,Lupinus charlestonensis C.P. Sm.
hybrid fuchsia,Lupinus clarkensis C.P. Sm.
hybrid oak,Lupinus edward-palmeri C.P. Sm.
hybrid oak,Lupinus foliosus (Torr. & A. Gray) Nutt. ex Hook. var. stenophyllus Nutt.
hybrid oak,Lupinus fremontensis C.P. Sm.
 ,Lupinus hullianus C.P. Sm.
hybrid oak,Lupinus lanatocarinatus C.P. Sm.
hybrid oak,Lupinus laxiflorus Douglas ex Lindl.
hybrid oak,Lupinus laxiflorus Douglas ex Lindl. var. tenellus (Douglas ex G. Don) Torr. & A. Gray
hybrid oak,Lupinus montis-cookii C.P. Sm.
hybrid oak,Lupinus stenophyllus (Nutt.) Rydb.
hybrid oak,Lupinus tenellus Douglas ex G. Don
 ,"Lupinus tenellus Douglas ex J. Agardh, nom. inq."
 ,Carex canescens L. var. canescens
hybrid pine,Carex curta Goodenough
hybrid sedge,Silene pacifica Eastw.
hybrid willow,Silene grandis Eastw.
 ,Silene repens Patrin ex Pers. var. costata (F.N. Williams) B. Boivin
hydrilla,Silene scouleri Hook. ssp. grandis (Eastw.) C.L. Hitchc. & Maguire
hydrocotyle,Sparganium eurycarpum Engelm. var. greenei (Morong) Graebn.
hymenopappus,Sparganium greenei Morong
hyssop loosestrife,Eriogonum microthecum Nutt. ssp. intermedium S. Stokes
 ,Eriogonum microthecum Nutt. var. foliosum (Torr. & A. Gray) Reveal
 ,Eriogonum microthecum Nutt. var. friscanum (M.E. Jones) S. Stokes
Iberian knapweed,Eriogonum microthecum Nutt. var. macdougalii (Gandog.) S. Stokes
iceplant,Eriogonum simpsonii Benth.
Idaho bentgrass,Moneses uniflora (L.) A. Gray ssp. reticulata (Nutt.) Calder & Roy L. Taylor
 ,Moneses uniflora (L.) A. Gray var. reticulata (Nutt.) S.F. Blake
 ,Pyrola uniflora L.
 ,Haplopappus suffruticosus (Nutt.) A. Gray
Idaho blue-eyed grass,Macronema suffruticosum Nutt.
Idaho blue-eyed grass,Pinus californiarum D.K. Bailey
 ,Pinus edulis Engelm. var. fallax Little
Idaho blue-eyed grass,Pinus monophylla Torr. & Frém. ssp. californiarum (D.K. Bailey) Silba
 ,Pinus monophylla Torr. & Frém. ssp. fallax (Little) Silba
Idaho buttercup,Pinus monophylla Torr. & Frém. var. californiarum (D.K. Bailey) Silba
 ,Pinus monophylla Torr. & Frém. var. fallax (Little) Silba
 ,Pinus monophylla Torr. & Frém. var. monophylla
Idaho fescue,Ambrosia monogyra (Torr. & A. Gray) Strother & B.G. Baldw.
Idaho fescue,Penstemon rattanii A. Gray var. minor A. Gray
 ,Galium ambiguum W. Wight var. siskiyouense Ferris
 ,Trifolium wormskioldii Lehm. var. siskiyouense (J.M. Gillett) Isely
 ,Isopyrum stipitatum A. Gray
 ,Erigeron delicatus Cronquist
 ,Castilleja elata Piper
 ,Calandrinia cotyledon S. Watson
 ,Lewisia cotyledon (S. Watson) B.L. Rob. var. purdyi Jeps.
Idaho gumweed,Astragalus whitneyi A. Gray ssp. siskiyouensis (Rydb.) Abrams
Idaho gumweed,Senecio ligulifolius Greene
 ,Senecio macounii Greene
 ,Lithophragma heterophyllum (Hook. & Arn.) Torr. & A. Gray var. campanulatum (Howell) M. Peck
idahoa,Allium falcifolium Hook. & Arn. var. demissum Jeps.
Idria buckwheat,Carex gigas (T. Holm) Mack.
Illinois pondweed,Epilobium obcordatum A. Gray ssp. siskiyouense Munz
 ,Epilobium obcordatum A. Gray var. laxum (Hausskn.) Dempster ex Jeps.
 ,Alnus alnobetula (Ehrh.) K. Koch p.p.
 ,Alnus crispa (Aiton) Pursh ssp. laciniata Hultén
Illyrian cottonthistle,Alnus crispa (Aiton) Pursh ssp. sinuata (Regel) Hultén
imbricate phacelia,Alnus sinuata (Regel) Rydb.
imbricate phacelia,Alnus viridis (Chaix) DC. var. sinuata Regel
 ,Duschekia sinuata (Regel) Pouzar
 ,Carex aquatilis Wahlenb. var. sitchensis (Prescott ex Bong.) L. Kelso
imbricate phacelia,Carex howellii L.H. Bailey
 ,Carex panda C.B. Clarke
 ,Carex sitchensis Prescott ex Bong.
incense cedar,Alsine bongardiana (Fernald) Davidson & Moxley
 ,Alsine brachypetala (Bong.) Howell
 ,"Stellaria bongardiana Fernald, nom. inq."
incense cedar,Stellaria borealis Bigelow ssp. bongardiana (Fernald) Piper & Beattie
incense cedar mistletoe,Stellaria borealis Bigelow var. bongardiana Fernald
 ,Stellaria borealis Bigelow var. sitchana (Steud.) Fernald
 ,"Stellaria brachypetala Bong. var. bongardiana (Fernald) Fernald, nom. inq."
inchhigh lupine,Stellaria calycantha (Ledeb.) Bong. var. bongardiana (Fernald) Fernald
Indian biscuitroot,Stellaria calycantha (Ledeb.) Bong. var. sitchana (Steud.) Fernald
Indian blanket,Stellaria sitchana Steud.
Indian blanket,Stellaria sitchana Steud. var. bongardiana (Fernald) Hultén
 ,Valeriana sitchensis Bong. ssp. sitchensis
 ,Valeriana sitchensis Bong. var. hookeri (Shuttlw.) G.N. Jones
 ,Salix coulteri Andersson
Indian breadroot,Salix cuneata Nutt.
Indian goosegrass,Salix sitchensis Sanson ex Bong. var. congesta (Andersson) Andersson
 ,Salix sitchensis Sanson ex Bong. var. denudata (Andersson) Andersson
Indian headdress,Salix sitchensis Sanson ex Bong. var. parviflora (Jeps.) Jeps.
Indian headdress,Salix sitchensis Sanson ex Bong. var. ralphiana (Jeps.) Jeps.
Indian hedgemustard,Festuca gracilenta Buckley
 ,Festuca octoflora Walter var. glauca (Nutt.) Fernald
Indian jujube,Festuca octoflora Walter var. tenella (Willd.) Fernald
 ,Festuca tenella Willd.
Indian Knob mountainbalm,Festuca tenella Willd. var. glauca Nutt.
Indian lovegrass,Vulpia octoflora (Walter) Rydb. var. tenella (Willd.) Fernald
 ,Festuca octoflora Walter ssp. hirtella Piper
 ,Festuca octoflora Walter var. hirtella (Piper) Piper ex Hitchc.
 ,Festuca octoflora Walter
 ,Festuca octoflora Walter var. aristulata Torr. ex L.H. Dewey
 ,Bouteloua arenosa Vasey
Indian mallow,Bouteloua barbata Lag. var. barbata
Indian manzanita,Chondrosum barbata (Lag.) W.D. Clayton
Indian manzanita,Chondrosum exile Fourn.
Indian paintbrush,Chondrosum microstachyum Fourn.
Indian pink,Chondrosum polystachyum Benth.
Indian plum,Chondrosum subscorpioides Müll. Hal.
 ,Aristida adscensionis L. var. abortiva Beetle
 ,Aristida adscensionis L. var. modesta Hack.
Indian potato,Aristida fasciculata Torr.
Indian rhubarb,Veronica scutellata L. var. villosa Schumach.
 ,Gilia squarrosa (Eschsch.) Hook. & Arn.
 ,Schmaltzia anisophylla Greene
Indian ricegrass,Schmaltzia trilobata (Nutt.) Small var. anisophylla (Greene) F.A. Barkley
 ,Rhus aromatica Aiton var. simplicifolia (Greene) Cronquist
 ,Rhus aromatica Aiton ssp. flabelliformis (Shinners) R.E. Brooks
 ,Rhus aromatica Aiton ssp. trilobata (Nutt.) W.A. Weber
Indian rushpea,Rhus aromatica Aiton var. flabelliformis Shinners
 ,Rhus aromatica Aiton var. trilobata (Nutt.) A. Gray ex S. Watson
 ,Schmaltzia trilobata (Nutt.) Small
 ,Lupinus nanus Douglas ex Benth. var. latifolius Benth. ex Torr.
 ,Lupinus nanus Douglas ex Benth. var. maritimus Hoover
 ,"Phacelia caerulea Greene, orth. var."
 ,Phacelia intermedia Wooton p.p.
Indian springparsley,Cynoglossum penicillatum Hook. & Arn.
Indian strawberry,Pectocarya linearis (Ruiz & Pav.) DC. var. penicillata (Hook. & Arn.) M.E. Jones
 ,Allocarya cognata Greene
 ,Allocarya hispidula Greene
 ,Allocarya scopulorum Greene
Indian teasel,Plagiobothrys cognatus (Greene) I.M. Johnst.
 ,Plagiobothrys hispidulus (Greene) I.M. Johnst.
Indian tobacco,Plagiobothrys nelsonii (Greene) I.M. Johnst.
Indian toothcup,Plagiobothrys scopulorum (Greene) I.M. Johnst.
Indian Valley brodiaea,Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst. ssp. penicillatus (Greene) Á. Löve
 ,Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst. var. penicillatus (Greene) Cronquist
 ,Silene antirrhina L. var. confinis Fernald
 ,Silene antirrhina L. var. depauperata Rydb.
Indian Valley spinycape,Silene antirrhina L. var. divaricata B.L. Rob.
 ,Silene antirrhina L. var. laevigata Engelm. & A. Gray
 ,Silene antirrhina L. var. subglaber Engelm. & A. Gray
 ,Silene antirrhina L. var. vaccarifolia Rydb.
Indian warrior,Triglochin concinna Burtt Davy var. concinna
Indian warrior,"Triglochin concinna Burtt Davy var. debilis (M.E. Jones) J.T. Howell, orth. var."
Indian warrior,"Triglochin concinnum Burtt Davy, orth. var."
 ,"Triglochin concinnum Burtt Davy var. debile (M.E. Jones) J.T. Howell, orth. var."
 ,Triglochin debile (M.E. Jones) Á. Löve & D. Löve
Indian's dream,"Triglochin debilis (M.E. Jones) Á. Löve & D. Löve, orth. var."
 ,Cordylanthus bolanderi (A. Gray) Pennell
 ,Cordylanthus pilosus A. Gray ssp. bolanderi (A. Gray) Munz
 ,Cordylanthus viscidus (Howell) Pennell ex M. Peck
 ,Lotus corniculatus L. var. ciliatus (Ten.) W.D.J. Koch
Indianhemp,Habenaria hyperborea (L.) R. Br. var. viridiflora (Cham.) S.L. Welsh
 ,Habenaria saccata Greene
 ,Habenaria stricta (Lindl.) Rydb.
 ,Limnorchis saccata (Greene) Á. Löve & Simon
 ,Limnorchis stricta (Lindl.) Rydb.
 ,Limnorchis viridiflora (Cham.) Rydb.
 ,Platanthera convallariifolia (Fisch.) Lindl.
 ,Platanthera dilatata (Pursh) Lindl. ex Beck var. gracilis Ledeb.
 ,Platanthera hyperborea (L.) Lindl. var. viridiflora (Cham.) Luer
 ,Platanthera saccata (Greene) Hultén
 ,Eriogonum ambiguum M.E. Jones
 ,Eriogonum effusum Nutt. var. ambiguum (M.E. Jones) S. Stokes
 ,Eriogonum microthecum Nutt. ssp. ambiguum (M.E. Jones) Munz
 ,Eriogonum microthecum Nutt. var. expansum S. Stokes
 ,Eriogonum microthecum Nutt. ssp. confertiflorum (Benth.) S. Stokes
 ,Eriogonum microthecum Nutt. ssp. laxiflorum (Hook.) S. Stokes
Indianpipe,Eriogonum microthecum Nutt. var. confertiflorum (Benth.) Torr. & A. Gray
Indianpipe,Scirpus heterochaetus Chase
 ,Scirpus lacustris auct. non L.
Indiantree spurge,Scirpus lacustris L. var. tenuiculmis Sheldon
inland gilia,Scirpus tenuiculmis (Sheldon) Soják
 ,Malacothamnus gracilis (Eastw.) Kearney
inland muilla,Malvastrum gracile Eastw.
inland sedge,Malvastrum jonesii Munz
 ,Potentilla flabelliformis Lehm.
 ,Potentilla angustata Rydb.
insideout flower,Potentilla blasckeana Turcz. ex Lehm.
interior bush lupine,Potentilla blasckeana Turcz. ex Lehm. var. permollis (Rydb.) Wolf
interior live oak,Potentilla etomentosa Rydb.
interior live oak,Potentilla etomentosa Rydb. var. hallii (Rydb.) Abrams
interior live oak,Potentilla fastigiata Nutt.
intermediate needle and thread,Potentilla glomerata A. Nelson
 ,Potentilla gracilis Douglas ex Hook. ssp. nuttallii (Lehm.) D.D. Keck
 ,Potentilla gracilis Douglas ex Hook. var. blasckeana (Turcz. ex Lehm.) Jeps.
 ,Potentilla gracilis Douglas ex Hook. var. glabrata (Lehm.) C.L. Hitchc.
 ,Potentilla gracilis Douglas ex Hook. var. nuttallii (Lehm.) Sheldon
intermediate pepperweed,Potentilla gracilis Douglas ex Hook. var. permollis (Rydb.) C.L. Hitchc.
 ,Potentilla gracilis Douglas ex Hook. var. rigida S. Watson
 ,Potentilla indiges M. Peck
intermediate suncup,Potentilla jucunda A. Nelson
intermediate wheatgrass,Potentilla nuttallii Lehm.
 ,Potentilla permollis Rydb.
 ,Potentilla rectiformis Rydb.
 ,Potentilla viridescens Rydb.
 ,Godetia amoena (Lehm.) G. Don var. concolor Jeps.
 ,Godetia amoena (Lehm.) G. Don var. gracilis (Piper) C.L. Hitchc.
 ,Draba crassifolia Graham var. nevadensis C.L. Hitchc.
 ,Draba nitida Greene
 ,Draba stenoloba Ledeb. var. nana (O.E. Schulz) C.L. Hitchc.
 ,Linum spergulinum A. Gray
 ,Nothoscordum fragrans (Vent.) Kunth
 ,Fimbristylis autumnalis (L.) Roem. & Schult. var. mucronulata (Michx.) Fernald
 ,Fimbristylis geminata (Nees) Kunth
 ,Scirpus autumnalis L.
 ,Cyperus niger Ruiz & Pav. var. rivularis (Kunth) V.E. Grant
 ,Cyperus rivularis Kunth
 ,Pycreus rivularis (Kunth) Palla
 ,Thermopsis gracilis Howell var. venosa (Eastw.) Jeps.
 ,Thermopsis macrophylla Hook. & Arn. var. venosa (Eastw.) Isely
intermediate yellowcress,Thermopsis montana Nutt. var. venosa (Eastw.) Jeps.
 ,Thermopsis subglaber L.F. Hend.
Intermountain bedstraw,"Dieteria gracilis Nutt., non Aster gracilis Nutt."
intermountain bog orchid,Haplopappus gracilis (Nutt.) A. Gray
Intermountain lupine,Haplopappus ravenii R.C. Jacks.
 ,Sideranthus gracilis (Nutt.) A. Nelson
 ,Aira elongata Hook.
Intermountain milkwort,Chlorocrepis tristis (Willd. ex Spreng.) Á. Löve & D. Löve ssp. gracilis (Hook.) W.A. Weber
 ,Hieracium gracile Hook. var. densifloccosum (Zahn) Cronquist
inundated clubmoss,Hieracium triste Willd. ex Spreng. ssp. gracile (Hook.) Calder & Roy L. Taylor
 ,Hieracium triste Willd. ex Spreng. var. gracile (Hook.) A. Gray
 ,Alopecurus agrestis L.
Inyo beardtongue,Eunanus leptaleus (A. Gray) Greene
Inyo bedstraw,Avena hirsuta Moench
Inyo biscuitroot,Gilia gracilis Hook.
 ,Phlox gracilis (Hook.) Greene
 ,Phlox gracilis (Hook.) Greene ssp. gracilis
Inyo blazingstar,Gilia gracilis Hook. var. humilior (Hook.) H. St. John
Inyo buckwheat,Microsteris gracilis (Hook.) Greene ssp. humilis (Greene) Brand
 ,Microsteris humilis Greene
 ,Microsteris micrantha (Kellogg) Greene
Inyo County star-tulip,Phlox gracilis (Hook.) Greene ssp. humilis (Greene) H. Mason
Inyo frasera,Phlox gracilis (Hook.) Greene var. humilior (Hook.) B. Boivin
 ,Allocarya tener Greene
 ,Plagiobothrys tener (Greene) I.M. Johnst. var. fallax I.M. Johnst.
 ,Porophyllum caesium Greene
Inyo gilia,Porophyllum junciforme Greene
 ,Porophyllum nodosum M.E. Jones
Inyo lupine,Porophyllum putidum A. Nelson
 ,Porophyllum vaseyi Greene
 ,Froelichia braunii Standl.
Inyo Meadow lupine,Oplotheca gracilis Hook.
Inyo Meadow lupine,Najas indica (Willd.) Cham. var. gracillima A. Braun ex Engelm.
Inyo Meadow lupine,Agropyron caninum (L.) P. Beauv. var. unilaterale (Cassidy) C.L. Hitchc.
 ,Agropyron laeve (Scribn. & J.G. Sm.) Hitchc.
Inyo milkvetch,Agropyron parishii Scribn. & J.G. Sm. var. laeve Scribn. & J.G. Sm.
Inyo phacelia,Agropyron pauciflorum (Schwein.) Hitchc. ex Silveus ssp. laeve (Scribn. & J.G. Sm.) Gould
 ,Agropyron pauciflorum (Schwein.) Hitchc. ex Silveus var. glaucum (Pease & A.H. Moore) Taylor
Inyo princesplume,Agropyron subsecundum (Link) Hitchc.
